1,1,122.96,335.46,130.94,63.920000000000016,1,1,1.0
1,2,206.56,248.92,98.44,44.25000000000003,1,1,1.0
1,3,732.79,265.72,71.88999999999999,39.94,1,1,1.0
2,1,94.45,331.0,142.55,63.89999999999998,1,1,1.0
2,2,206.56,248.92,98.44,44.28999999999999,1,1,1.0
2,3,721.2,266.61,71.88999999999999,39.94,1,1,1.0
3,1,75.74,337.24,142.55,63.89999999999998,1,1,1.0
3,2,206.56,248.92,98.44,44.32000000000002,1,1,1.0
3,3,707.84,270.17,71.88999999999999,39.94,1,1,1.0
4,1,51.68,341.69,142.54999999999998,63.89999999999998,1,1,1.0
4,2,206.56,248.92,98.44,44.359999999999985,1,1,1.0
4,3,694.47,271.06,71.88999999999999,39.94,1,1,1.0
5,1,21.38,343.48,152.32,65.71999999999997,1,1,1.0
5,2,206.56,248.92,98.44,44.390000000000015,1,1,1.0
5,3,677.78,270.2,75.92000000000007,43.30000000000001,1,1,1.0
6,1,1.41,348.8,152.32,65.72999999999996,1,1,1.0
6,2,206.56,248.92,98.44,44.430000000000035,1,1,1.0
6,3,665.8,272.2,75.92000000000007,43.30000000000001,1,1,1.0
7,1,0.0,354.13,125.11,67.67000000000002,1,1,1.0
7,2,206.56,248.92,98.44,44.46000000000001,1,1,1.0
7,3,650.49,276.86,77.21000000000004,43.339999999999975,1,1,1.0
8,1,0.0,358.6,103.7,70.29999999999995,1,1,1.0
8,2,206.56,248.92,98.44,44.50000000000003,1,1,1.0
8,3,635.34,279.53,82.55999999999995,43.370000000000005,1,1,1.0
9,1,0.0,359.5,81.4,69.39999999999998,1,1,1.0
9,2,206.56,248.92,98.44,44.53,1,1,1.0
9,3,618.41,280.42,82.56000000000006,43.370000000000005,1,1,1.0
10,1,0.0,359.5,57.3,69.39999999999998,1,1,1.0
10,2,206.56,248.92,98.44,44.57000000000002,1,1,1.0
10,3,605.04,283.07,86.09000000000003,43.389999999999986,1,1,1.0
11,1,0.0,362.2,35.0,66.69999999999999,1,1,1.0
11,2,206.56,248.92,98.44,44.599999999999994,1,1,1.0
11,3,588.11,283.96,91.38999999999999,46.04000000000002,1,1,1.0
12,2,206.56,248.92,98.44,44.640000000000015,1,1,1.0
12,3,573.85,287.53,91.38999999999999,46.03000000000003,1,1,1.0
13,2,206.56,248.92,98.44,44.66999999999999,1,1,1.0
13,3,556.92,290.2,91.38999999999999,46.04000000000002,1,1,1.0
14,2,206.56,248.92,98.44,44.71000000000001,1,1,1.0
14,3,542.67,290.2,91.38,46.04000000000002,1,1,1.0
15,2,206.56,248.92,98.44,44.74000000000004,1,1,1.0
15,3,527.52,294.66,91.38999999999999,46.02999999999997,1,1,1.0
16,2,206.56,248.92,98.44,44.78,1,1,1.0
16,3,510.59,296.44,91.39000000000004,46.03000000000003,1,1,1.0
17,2,206.56,248.92,98.44,44.81000000000003,1,1,1.0
17,3,496.33,297.33,91.39000000000004,46.04000000000002,1,1,1.0
18,2,206.56,248.92,98.44,44.849999999999994,1,1,1.0
18,3,475.83,301.79,91.39000000000004,46.02999999999997,1,1,1.0
19,2,206.56,248.92,98.44,44.880000000000024,1,1,1.0
19,3,458.9,300.89,96.70000000000005,54.910000000000025,1,1,1.0
20,2,206.56,248.92,98.44,44.91999999999999,1,1,1.0
20,3,437.52,304.46,96.69000000000005,54.900000000000034,1,1,1.0
21,2,206.56,248.92,98.44,44.95000000000002,1,1,1.0
21,3,424.15,306.24,96.70000000000005,54.90999999999997,1,1,1.0
22,2,206.56,248.92,98.44,44.99000000000004,1,1,1.0
22,3,405.44,307.13,107.35999999999996,59.370000000000005,1,1,1.0
23,2,206.56,248.92,98.44,45.02000000000001,1,1,1.0
23,3,386.73,309.8,107.35999999999996,59.370000000000005,1,1,1.0
24,2,206.56,248.92,98.44,45.06000000000003,1,1,1.0
24,3,366.23,314.26,109.16999999999996,59.34000000000003,1,1,1.0
25,2,206.56,248.92,98.44,45.09,1,1,1.0
25,3,347.52,318.72,116.28000000000003,61.079999999999984,1,1,1.0
26,2,206.56,248.92,98.44,45.130000000000024,1,1,1.0
26,3,324.35,319.61,116.27999999999997,61.079999999999984,1,1,1.0
27,2,206.56,248.92,98.44,45.16,1,1,1.0
27,3,305.64,324.06,116.28000000000003,61.089999999999975,1,1,1.0
28,2,206.56,248.92,98.44,45.20000000000002,1,1,1.0
28,3,287.82,331.19,116.28000000000003,61.079999999999984,1,1,1.0
29,2,206.56,248.92,98.44,45.22999999999999,1,1,1.0
29,3,263.76,332.08,123.44,65.52000000000004,1,1,1.0
30,2,206.56,248.92,98.44,45.27000000000001,1,1,1.0
30,3,245.94,333.87,123.44,65.50999999999999,1,1,1.0
31,2,206.56,248.92,98.44,45.30000000000004,1,1,1.0
31,3,220.98,336.54,123.45000000000002,65.51999999999998,1,1,1.0
32,2,206.56,248.92,98.44,45.34,1,1,1.0
32,3,200.49,342.78,130.61,68.22000000000003,1,1,1.0
33,2,206.56,248.92,98.44,45.37000000000003,1,1,1.0
33,3,174.65,347.23,138.65,69.07,1,1,1.0
34,2,206.56,248.92,98.44,45.41,1,1,1.0
34,3,149.7,349.91,138.65000000000003,69.06,1,1,1.0
35,2,206.56,248.92,98.44,45.440000000000026,1,1,1.0
35,3,128.31,355.25,138.64999999999998,69.07,1,1,1.0
36,2,206.56,248.92,98.44,45.47999999999999,1,1,1.0
36,3,99.8,357.92,148.5,76.18,1,1,1.0
37,2,206.56,248.92,98.44,45.51000000000002,1,1,1.0
37,3,73.96,362.38,150.24,76.22000000000003,1,1,1.0
38,2,206.56,248.92,98.44,45.55000000000004,1,1,1.0
38,3,47.22,366.84,150.25,76.22000000000003,1,1,1.0
39,2,206.56,248.92,98.44,45.58000000000001,1,1,1.0
39,3,16.04,373.96,164.46,78.94,1,1,1.0
40,2,206.56,248.92,98.44,45.62000000000003,1,1,1.0
40,3,0.0,375.75,158.22,78.93,1,1,1.0
41,2,206.56,248.92,98.44,45.650000000000006,1,1,1.0
41,3,0.0,381.99,131.49,78.93,1,1,1.0
42,2,206.56,248.92,98.44,45.690000000000026,1,1,1.0
42,3,0.0,385.55,100.3,78.93,1,1,1.0
43,2,206.56,248.92,98.44,45.72,1,1,1.0
43,3,0.0,388.22,80.7,78.94,1,1,1.0
44,2,206.56,248.92,98.44,45.76000000000002,1,1,1.0
44,3,0.0,393.57,53.07,78.94,1,1,1.0
45,2,206.56,248.92,98.44,45.78999999999999,1,1,1.0
45,3,0.0,398.9,27.2,73.61000000000001,1,1,1.0
46,2,206.56,248.92,98.44,45.83000000000001,1,1,1.0
47,2,206.56,248.92,98.44,45.859999999999985,1,1,1.0
48,2,206.56,248.92,98.44,45.900000000000006,1,1,1.0
49,2,206.56,248.92,98.44,45.930000000000035,1,1,1.0
50,2,206.56,248.92,98.44,45.97,1,1,1.0
51,2,206.56,248.92,98.44,46.00000000000003,1,1,1.0
